lead_Ширина,lead_Линейная высота (см),lead_Линейная высота (см)__was_missing,lead_Вид оплаты,returned_ts,returned_ts__is_present,lead_Служба доставки,lead_Компания Отправитель,lead_Ответственный за доставку,lead_is_deleted,lead_WIDTH,lead_Почтовый индекс,lead_group_id,lead_Масса (гр),lead_closed_at,contact_created_at,lead_utm_medium,lead_Категория и варианты выбора,received_ts,lead_Модель телефона,lead_id
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1763537233.0,1752025107,,S,1762522906.0,Не удалось узнать,LEAD_0354
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,660014.0,546538,,1763712396.0,1762251488,Bloger,S,1762934473.0,Не удалось узнать,LEAD_0355
30.0,6.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,310.0,1764052019.0,1762248952,cpc,S,1763636482.0,Не удалось узнать,LEAD_0351
30.0,9.0,1,наложенный платеж,,0,OTHER,ООО ТехПродЗдрав,,False,,,0,,1762262904.0,1762250098,cpc,I,,Смартфон,LEAD_0352
21.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.764338372,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1770729128.0,1762252148,cpc,C,,Не удалось узнать,LEAD_0356
33.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1763620112.0,1761901897,cpc,S,1762926613.0,Смартфон,LEAD_0205
30.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,630092.0,700246,,1763626344.0,1762254877,,S,1763005261.0,Смартфон,LEAD_0357
30.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1763219062.0,1755275631,cpc,S,1763218712.0,Смартфон,LEAD_0358
35.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,546538,,1770305116.0,1749975549,Неизвестно,I,1763107094.0,Не удалось узнать,LEAD_0359
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1763537192.0,1746006166,Неизвестно,S,1762693687.0,Не удалось узнать,LEAD_0362
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,546538,,1764571812.0,1762264299,cpc,S,1763522359.0,Не удалось узнать,LEAD_0361
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,108841.0,546538,,1763537159.0,1751697778,,S,1762687842.0,Не удалось узнать,LEAD_0363
32.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1763537073.0,1761926826,cpc,S,1762674572.0,Смартфон,LEAD_0212
30.0,10.0,0,оплата онлайн,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,1354.0,1763109735.0,1756451150,cpc,S,1763109413.0,Смартфон,LEAD_0365
31.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,0,,1763537131.0,1761473501,,S,1762508661.0,Не удалось узнать,LEAD_0182
15.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО Здоров,,False,,,700246,,1764853215.0,1690704025,,S,1762867775.0,Смартфон,LEAD_0366
30.0,8.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,546538,1058.0,1764577407.0,1762273172,cpc,S,1764244905.0,Не удалось узнать,LEAD_0367
35.0,9.0,1,оплата на карту,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1763367021.0,1761929425,,S,1763366676.0,Смартфон,LEAD_0214
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770305124.0,1762319276,,S,1763108118.0,Смартфон,LEAD_0372
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.766562809,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770729128.0,1762319774,cpc,I,,Смартфон,LEAD_0371
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,192286.0,700246,,1763537236.0,1762284003,,S,1762698170.0,Смартфон,LEAD_0368
30.0,13.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,762.0,1764051987.0,1762314986,,S,1763644771.0,Смартфон,LEAD_0369
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,692900.0,700242,,1764832063.0,1743072419,,I,1764054793.0,Смартфон,LEAD_0298
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1763712420.0,1762323756,cpc,S,1762948447.0,Смартфон,LEAD_0373
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763540026.0,1754193450,cpc,S,1762772926.0,Смартфон,LEAD_0375
34.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770305114.0,1762325489,cpc,I,1763196317.0,Смартфон,LEAD_0376
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763620066.0,1762328928,,S,1762847271.0,Не удалось узнать,LEAD_0378
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763712438.0,1754119386,,C,1762961426.0,Не удалось узнать,LEAD_0379
21.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1762942952.0,1762328581,,S,1762942600.0,Смартфон,LEAD_0377
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1764571486.0,1762329252,,I,1763375599.0,Не удалось узнать,LEAD_0380
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700246,,1763966346.0,1762331966,cpc,S,1763039470.0,Смартфон,LEAD_0381
33.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.765288709,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770729128.0,1762011749,cpc,S,,Смартфон,LEAD_0384
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1763537184.0,1755003937,cpc,S,1762691832.0,Смартфон,LEAD_0383
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763540033.0,1760238859,cpc,S,1762779056.0,Смартфон,LEAD_0140
30.0,10.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1542.0,1763620540.0,1762334487,cpc,S,1763109409.0,Не удалось узнать,LEAD_0386
30.0,13.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1706.0,1763620555.0,1762338972,cpc,S,1763110362.0,Смартфон,LEAD_0390
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.765782714,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770729129.0,1762339565,cpc,Нет категории,,Смартфон,LEAD_0391
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1765867318.0,1762338037,cpc,D,1764918346.0,Смартфон,LEAD_0389
31.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.763383186,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1764331108.0,1762338018,cpc,I,1763383112.0,Смартфон,LEAD_0388
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.764676255,1,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770729129.0,1762340400,cpc,I,,Не удалось узнать,LEAD_0392
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763712431.0,1762344771,,I,1762955769.0,Не удалось узнать,LEAD_0394
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763620106.0,1760082967,,D,1762873761.0,Смартфон,LEAD_0396
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763540009.0,1762349770,cpc,S,1762765369.0,Смартфон,LEAD_0398
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1763620099.0,1762268267,cpc,C,1762863276.0,Не удалось узнать,LEAD_0364
32.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.764338358,1,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1770729128.0,1762334061,,S,,Смартфон,LEAD_0385
32.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770305117.0,1762399441,cpc,S,1763203144.0,Смартфон,LEAD_0404
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770305099.0,1762408126,cpc,S,1763105846.0,Не удалось узнать,LEAD_0405
34.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763966316.0,1718783532,,S,1763024109.0,Смартфон,LEAD_0406
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770305098.0,1762411207,cpc,C,1763113883.0,Смартфон,LEAD_0407
33.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,194354.0,700246,,1770305108.0,1762374623,,S,1763126653.0,Смартфон,LEAD_0401
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1764743499.0,1762412591,cpc,S,1763713711.0,Смартфон,LEAD_0408
30.0,12.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1384.0,1764240705.0,1762415205,,S,1764136873.0,Смартфон,LEAD_0411
30.0,3.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,162.0,1764052035.0,1762413663,cpc,C,1764052035.0,Не удалось узнать,LEAD_0409
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,143900.0,0,,1770305089.0,1762416157,cpc,D,1763204233.0,Смартфон,LEAD_0414
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1770305056.0,1748245389,,D,1763202488.0,Не удалось узнать,LEAD_0410
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1763966338.0,1762437045,,D,1763035434.0,Смартфон,LEAD_0413
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1764571484.0,1759296044,,I,1763391510.0,Кнопочный,LEAD_0419
30.0,13.0,0,наложенный платеж,1970-01-01 00:00:01.770118887,1,Почта,ООО ТехПродЗдрав,,False,,,700242,1700.0,1770729096.0,1762416384,cpc,I,,Не удалось узнать,LEAD_0415
34.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.765288641,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1770729129.0,1762419233,cpc,I,,Смартфон,LEAD_0420
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.765288714,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770729129.0,1762420696,cpc,S,,Не удалось узнать,LEAD_0422
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1763966351.0,1749998013,Неизвестно,I,1763042228.0,Смартфон,LEAD_0393
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770305068.0,1709631430,,S,1763139412.0,Смартфон,LEAD_0418
32.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770305063.0,1762418260,,S,1763119036.0,Смартфон,LEAD_0417
29.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1770305101.0,1762424706,,I,1763116232.0,Смартфон,LEAD_0426
32.0,9.0,1,оплата онлайн,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1763132114.0,1762422320,,I,1763131766.0,Смартфон,LEAD_0423
33.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.764769032,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770729129.0,1762426093,cpc,Нет категории,,Смартфон,LEAD_0429
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1764571810.0,1762425123,,C,1763539358.0,Не удалось узнать,LEAD_0427
31.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763712440.0,1747036568,,I,1762964558.0,Смартфон,LEAD_0432
30.0,8.0,0,наложенный платеж,1970-01-01 00:00:01.766670291,1,Почта,ООО ТехПродЗдрав,,False,,,0,1024.0,1770729083.0,1762661922,cpc,C,,Смартфон,LEAD_0428
30.0,7.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700246,572.0,1764753909.0,1762398836,,S,1764657294.0,,LEAD_0403
32.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.764917583,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1770729129.0,1762426266,cpc,S,,Смартфон,LEAD_0430
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1763966323.0,1739714941,cpc,D,1763025985.0,Смартфон,LEAD_0424
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1764743500.0,1762428124,cpc,S,1763705020.0,Смартфон,LEAD_0435
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770305097.0,1747146679,,S,1763201582.0,Не удалось узнать,LEAD_0436
30.0,13.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,0,834.0,1770622148.0,1754890254,,I,1764847121.0,Не удалось узнать,LEAD_0437
30.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.764676168,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770729129.0,1762396590,cpc,S,,Смартфон,LEAD_0402
21.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700246,,1770305106.0,1762085556,,D,1763118613.0,Смартфон,LEAD_0286
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1764660591.0,1762428069,Неизвестно,I,1763469459.0,Не удалось узнать,LEAD_0438
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700242,,1762510800.0,1754929008,,S,,Смартфон,LEAD_0439
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,700242,,1763966362.0,1762437707,cpc,C,1763101159.0,Смартфон,LEAD_0441
30.0,2.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700246,96.0,1764052003.0,1759229867,cpc,S,1763636488.0,Смартфон,LEAD_0442
35.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1770305041.0,1762436207,Неизвестно,I,1763129930.0,Не удалось узнать,LEAD_0440
30.0,9.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,1344.0,1764052285.0,1762438397,cpc,S,1764052285.0,Смартфон,LEAD_0443
30.0,9.0,1,наложенный платеж,,0,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1770305110.0,1761214559,cpc,I,1763202978.0,Смартфон,LEAD_0171
21.0,9.0,1,наложенный платеж,1970-01-01 00:00:01.765288671,1,СДЭК до ПВЗ,ООО ТехПродЗдрав,,False,,,0,,1770729129.0,1762002927,cpc,D,,Не удалось узнать,LEAD_0412
30.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,0,,1770305103.0,1762424517,cpc,D,1763110422.0,Не удалось узнать,LEAD_0425
30.0,6.0,0,наложенный платеж,,0,Почта,ООО ТехПродЗдрав,,False,,,700242,672.0,1763719417.0,1762426606,,S,1763570188.0,Смартфон,LEAD_0431
21.0,9.0,1,наложенный платеж,,0,СДЭК до Двери,ООО ТехПродЗдрав,,False,,,700246,,1763966327.0,1748270610,,S,1763030494.0,Смартфон,LEAD_0446
