row_id,contact_loyalty,lead_items_count,lead_total_quantity,lead_total_cost_from_composition,lead_has_health_supplement,lead_has_pillow,lead_has_mattress,lead_has_brace,lead_has_footwear,lead_has_accessory,lead_has_health_product,lead_categories_count,lead_has_linear_width,lead_linear_width,lead_discount_category,lead_discount,sale_hour,sale_dayofweek,sale_month,sale_ts,lead_source,timedelta_between_sale_and_creation,lead_created_ts,lead_created_dayofweek,lead_created_hour,lead_created_month,lead_has_shipping_cost,lead_shipping_cost,lead_has_length,lead_length,lead_price,lead_pipeline_id
121,regular,3,477,11251,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,9,0,3,2025-03-03 09:43:13,unknown,775019,2025-02-22 10:26:14,5,10,2,0,-1.0,0,-1.0,8912,6892026
122,unknown,2,307,1201,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,0,3,2025-03-03 09:52:11,unknown,340877,2025-02-27 11:10:54,3,11,2,0,-1.0,0,-1.0,2465,6892026
123,new,3,302,4801,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,9,0,3,2025-03-03 09:54:13,unknown,1174,2025-03-03 09:34:39,0,9,3,0,-1.0,0,-1.0,5100,6892026
124,new,2,361,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,9,0,3,2025-03-03 09:55:13,unknown,1706,2025-03-03 09:26:47,0,9,3,0,-1.0,0,-1.0,2760,6892026
125,new,1,2,6000,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,0,3,2025-03-03 10:08:17,npotpz.ru,528707,2025-02-25 07:16:30,1,7,2,0,-1.0,0,-1.0,10800,6892026
126,regular,2,301,5701,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,0,3,2025-03-03 10:12:16,npotpz.ru,116407,2025-03-02 01:52:09,6,1,3,0,-1.0,0,-1.0,6000,6892026
127,regular,2,291,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,0,3,2025-03-03 10:18:16,unknown,1820672,2025-02-10 08:33:44,0,8,2,0,-1.0,0,-1.0,2330,6892026
128,new,2,301,6001,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,0,3,2025-03-03 10:26:24,unknown,996,2025-03-03 10:09:48,0,10,3,0,-1.0,0,-1.0,6300,6892026
129,new,2,601,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,0,3,2025-03-03 10:39:11,unknown,5520953,2024-12-29 13:03:18,6,13,12,0,-1.0,0,-1.0,3000,6892026
130,new,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,0,3,2025-03-03 10:58:09,unknown,1936,2025-03-03 10:25:53,0,10,3,0,-1.0,0,-1.0,2700,6892026
131,regular,3,302,4291,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,0,3,2025-03-03 11:02:25,unknown,1317,2025-03-03 10:40:28,0,10,3,0,-1.0,0,-1.0,10290,6892026
132,regular,4,353,9301,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,11,0,3,2025-03-03 11:04:16,unknown,1415,2025-03-03 10:40:41,0,10,3,0,-1.0,0,-1.0,9650,6892026
133,new,2,362,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,11,0,3,2025-03-03 11:13:16,unknown,1784,2025-03-03 10:43:32,0,10,3,0,-1.0,0,-1.0,5160,6892026
134,regular,2,307,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,11,0,3,2025-03-03 11:33:12,unknown,1184,2025-03-03 11:13:28,0,11,3,0,-1.0,0,-1.0,3905,6892026
135,regular,2,309,651,0,0,0,0,0,0,1,1,0,-1.0,unknown,-1.0,11,0,3,2025-03-03 11:36:13,unknown,453,2025-03-03 11:28:40,0,11,3,0,-1.0,0,-1.0,1785,6892026
136,new,2,2,4401,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,11,0,3,2025-03-03 11:41:13,unknown,1730,2025-03-03 11:12:23,0,11,3,0,-1.0,0,-1.0,5500,6892026
137,new,2,1327,5401,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,0,3,2025-03-03 11:56:12,npotpz.ru,2437,2025-03-03 11:15:35,0,11,3,0,-1.0,0,-1.0,12125,6892026
138,regular,2,352,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,12,0,3,2025-03-03 12:02:29,unknown,2892,2025-03-03 11:14:17,0,11,3,0,-1.0,0,-1.0,4650,6892026
139,unknown,2,2,950,1,0,0,0,0,0,1,2,0,-1.0,unknown,-1.0,12,0,3,2025-03-03 12:05:15,unknown,3213119,2025-01-25 07:33:16,5,7,1,0,-1.0,0,-1.0,1600,6892026
140,regular,3,492,9001,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,12,0,3,2025-03-03 12:16:16,unknown,1145,2025-03-03 11:57:11,0,11,3,0,-1.0,0,-1.0,9490,6892026
141,new,2,561,6001,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,12,0,3,2025-03-03 12:21:18,npotpz.ru,1382,2025-03-03 11:58:16,0,11,3,0,-1.0,0,-1.0,6560,6892026
142,new,2,691,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,12,0,3,2025-03-03 12:47:11,unknown,118877,2025-03-02 03:45:54,6,3,3,0,-1.0,0,-1.0,3090,6892026
143,unknown,2,391,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,14,0,3,2025-03-03 14:33:50,unknown,1096,2025-03-03 14:15:34,0,14,3,0,-1.0,0,-1.0,2790,6892026
144,unknown,2,291,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,14,0,3,2025-03-03 14:34:03,unknown,2482,2025-03-03 13:52:41,0,13,3,0,-1.0,0,-1.0,2690,6892026
145,unknown,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,14,0,3,2025-03-03 14:34:29,unknown,2565,2025-03-03 13:51:44,0,13,3,0,-1.0,0,-1.0,2700,6892026
146,new,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,14,0,3,2025-03-03 14:34:41,unknown,2832,2025-03-03 13:47:29,0,13,3,0,-1.0,0,-1.0,2700,6892026
147,unknown,2,381,2401,0,0,0,0,0,1,0,1,1,21.0,unknown,-1.0,14,0,3,2025-03-03 14:34:52,unknown,3610,2025-03-03 13:34:42,0,13,3,1,556.09,0,-1.0,2780,6892026
148,new,2,316,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,14,0,3,2025-03-03 14:35:03,unknown,4151,2025-03-03 13:25:52,0,13,3,0,-1.0,0,-1.0,2715,6892026
149,new,2,606,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,14,0,3,2025-03-03 14:35:48,unknown,4598,2025-03-03 13:19:10,0,13,3,0,-1.0,0,-1.0,3005,6892026
150,new,2,361,6001,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,0,3,2025-03-03 14:40:49,unknown,6591,2025-03-03 12:50:58,0,12,3,0,-1.0,0,-1.0,6360,6892026
151,new,2,481,2401,0,0,0,0,0,1,0,1,1,21.0,unknown,-1.0,14,0,3,2025-03-03 14:41:03,unknown,1200,2025-03-03 14:21:03,0,14,3,1,549.16,0,-1.0,2880,6892026
152,new,2,1301,6001,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,15,0,3,2025-03-03 15:04:09,unknown,2378,2025-03-03 14:24:31,0,14,3,1,1063.03,0,-1.0,6220,6892026
153,new,2,311,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,15,0,3,2025-03-03 15:05:07,npotpz.ru,1109,2025-03-03 14:46:38,0,14,3,0,-1.0,0,-1.0,2726,6892026
154,unknown,2,641,6001,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,15,0,3,2025-03-03 15:10:08,unknown,1692,2025-03-03 14:41:56,0,14,3,1,709.92,0,-1.0,6340,6892026
155,new,2,2,10200,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,15,0,3,2025-03-03 15:21:06,unknown,114731,2025-03-02 07:28:55,6,7,3,0,-1.0,0,-1.0,8090,6892026
156,unknown,2,561,2401,0,0,0,0,0,1,0,1,1,21.0,unknown,-1.0,15,0,3,2025-03-03 15:28:55,unknown,509,2025-03-03 15:20:26,0,15,3,1,450.41,0,-1.0,2960,6892026
157,regular,9,1130,25101,0,1,0,1,0,1,0,3,0,-1.0,unknown,-1.0,15,0,3,2025-03-03 15:29:02,unknown,24111,2025-03-03 08:47:11,0,8,3,0,-1.0,0,-1.0,35020,6892026
158,unknown,3,3,51847,0,0,1,1,0,1,0,3,1,22.0,unknown,-1.0,15,0,3,2025-03-03 15:29:18,unknown,1057773,2025-02-19 09:39:45,2,9,2,1,2301.55,0,-1.0,40365,6892026
159,regular,4,478,12801,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,15,0,3,2025-03-03 15:51:08,npotpz.ru,3872,2025-03-03 14:46:36,0,14,3,0,-1.0,0,-1.0,10075,6892026
160,new,2,481,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,16,0,3,2025-03-03 16:09:08,unknown,720,2025-03-03 15:57:08,0,15,3,0,-1.0,0,-1.0,2880,6892026
161,new,2,372,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,16,0,3,2025-03-03 16:12:36,unknown,5476,2025-03-03 14:41:20,0,14,3,0,-1.0,0,-1.0,5170,6892026
162,unknown,2,266,6001,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,16,0,3,2025-03-03 16:17:40,npotpz.ru,3784,2025-03-03 15:14:36,0,15,3,0,-1.0,0,-1.0,5198,6892026
163,new,3,267,4051,0,0,0,0,1,1,0,2,0,-1.0,unknown,-1.0,16,0,3,2025-03-03 16:31:50,npotpz.ru,6317,2025-03-03 14:46:33,0,14,3,0,-1.0,0,-1.0,4328,6892026
164,unknown,2,451,9601,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,19,0,3,2025-03-03 19:14:06,npotpz.ru,805,2025-03-03 19:00:41,0,19,3,1,819.9,0,-1.0,10050,6892026
165,unknown,7,1606,111331,0,1,1,1,0,1,0,4,0,-1.0,unknown,-1.0,5,1,3,2025-03-04 05:10:04,unknown,1140,2025-03-04 04:51:04,1,4,3,0,-1.0,0,-1.0,67000,6892026
166,unknown,2,441,5701,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,5,1,3,2025-03-04 05:30:08,npotpz.ru,59275,2025-03-03 13:02:13,0,13,3,0,-1.0,0,-1.0,6140,6892026
167,new,2,2,9750,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,5,1,3,2025-03-04 05:53:05,npotpz.ru,1011,2025-03-04 05:36:14,1,5,3,0,-1.0,0,-1.0,9450,6892026
168,unknown,1,2,6000,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,6,1,3,2025-03-04 06:07:07,unknown,680,2025-03-04 05:55:47,1,5,3,1,1040.55,0,-1.0,10800,6892026
169,regular,2,1,87001,0,0,1,0,0,0,1,2,0,-1.0,unknown,-1.0,6,1,3,2025-03-04 06:43:09,unknown,844,2025-03-04 06:29:05,1,6,3,0,-1.0,0,-1.0,73950,6892026
170,new,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,6,1,3,2025-03-04 06:48:09,unknown,49111,2025-03-03 17:09:38,0,17,3,0,-1.0,0,-1.0,2700,6892026
171,new,2,441,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,6,1,3,2025-03-04 06:49:08,unknown,1130,2025-03-04 06:30:18,1,6,3,0,-1.0,0,-1.0,2840,6892026
172,new,3,312,4801,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,6,1,3,2025-03-04 06:56:10,unknown,1253,2025-03-04 06:35:17,1,6,3,0,-1.0,0,-1.0,5110,6892026
173,new,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,6,1,3,2025-03-04 06:57:08,unknown,1909,2025-03-04 06:25:19,1,6,3,0,-1.0,0,-1.0,2700,6892026
174,regular,3,302,3601,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,1,3,2025-03-04 07:17:14,unknown,514,2025-03-04 07:08:40,1,7,3,0,-1.0,0,-1.0,3000,6892026
175,unknown,2,330,2401,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,1,3,2025-03-04 07:18:14,npotpz.ru,3521,2025-03-04 06:19:33,1,6,3,0,-1.0,0,-1.0,2730,6892026
176,unknown,1,2,6000,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,1,3,2025-03-04 07:34:13,npotpz.ru,320042,2025-02-28 14:40:11,4,14,2,0,-1.0,0,-1.0,6000,6892030
177,new,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,1,3,2025-03-04 07:54:11,npotpz.ru,1459,2025-03-04 07:29:52,1,7,3,0,-1.0,0,-1.0,2700,6892026
178,regular,0,0,0,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,8,1,3,2025-03-04 08:01:23,npotpz.ru,1895,2025-03-04 07:29:48,1,7,3,0,-1.0,0,-1.0,2995,6892026
179,new,0,0,0,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,8,1,3,2025-03-04 08:16:18,npotpz.ru,2004,2025-03-04 07:42:54,1,7,3,0,-1.0,0,-1.0,7490,6892026
180,unknown,2,561,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,8,1,3,2025-03-04 08:28:23,unknown,1278,2025-03-04 08:07:05,1,8,3,0,-1.0,0,-1.0,2960,6892026
181,loyal,3,2,14851,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,8,1,3,2025-03-04 08:35:12,unknown,985,2025-03-04 08:18:47,1,8,3,0,-1.0,0,-1.0,12600,6892026
182,regular,2,290,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,9,1,3,2025-03-04 09:02:36,unknown,1452,2025-03-04 08:38:24,1,8,3,0,-1.0,0,-1.0,2700,6892026
183,new,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,9,1,3,2025-03-04 09:17:16,unknown,844,2025-03-04 09:03:12,1,9,3,0,-1.0,0,-1.0,2700,6892026
184,regular,2,3,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,9,1,3,2025-03-04 09:30:19,unknown,2404,2025-03-04 08:50:15,1,8,3,0,-1.0,1,24.0,5100,6892026
185,new,2,316,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,9,1,3,2025-03-04 09:39:06,unknown,1568,2025-03-04 09:12:58,1,9,3,0,-1.0,0,-1.0,2715,6892026
186,unknown,2,2,4291,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,1,3,2025-03-04 09:40:33,unknown,920,2025-03-04 09:25:13,1,9,3,0,-1.0,1,23.0,4620,6892026
187,new,3,4,7890,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,9,1,3,2025-03-04 09:42:18,unknown,929484,2025-02-21 15:30:54,4,15,2,0,-1.0,0,-1.0,9090,6892026
188,loyal,2,321,4501,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,9,1,3,2025-03-04 09:59:13,unknown,698,2025-03-04 09:47:35,1,9,3,0,-1.0,0,-1.0,3700,6892026
189,regular,1,1,17700,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,10,1,3,2025-03-04 10:16:12,unknown,953,2025-03-04 10:00:19,1,10,3,0,-1.0,0,-1.0,13275,6892026
190,unknown,2,2,2401,0,0,0,0,0,1,0,1,1,21.0,unknown,-1.0,10,1,3,2025-03-04 10:24:40,unknown,2160,2025-03-04 09:48:40,1,9,3,1,400.0,0,-1.0,2801,6892026
191,unknown,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,1,3,2025-03-04 10:29:20,unknown,1490,2025-03-04 10:04:30,1,10,3,0,-1.0,0,-1.0,2700,6892026
192,new,2,336,5701,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,1,3,2025-03-04 10:29:20,unknown,344889,2025-02-28 10:41:11,4,10,2,0,-1.0,0,-1.0,6035,6892026
193,regular,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,1,3,2025-03-04 10:55:16,unknown,950,2025-03-04 10:39:26,1,10,3,0,-1.0,0,-1.0,2700,6892026
194,new,1,1,17700,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,10,1,3,2025-03-04 10:58:13,unknown,4769956,2025-01-08 05:58:57,2,5,1,0,-1.0,0,-1.0,15045,6892026
195,regular,2,495,4201,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,1,3,2025-03-04 11:06:19,npotpz.ru,22385,2025-03-04 04:53:14,1,4,3,0,-1.0,0,-1.0,4694,6892026
196,new,2,2,7150,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,11,1,3,2025-03-04 11:15:12,unknown,908,2025-03-04 11:00:04,1,11,3,0,-1.0,0,-1.0,7350,6892026
197,new,2,411,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,11,1,3,2025-03-04 11:16:17,unknown,1803,2025-03-04 10:46:14,1,10,3,0,-1.0,0,-1.0,2810,6892026
198,new,3,355,5491,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,1,3,2025-03-04 11:27:17,unknown,3745,2025-03-04 10:24:52,1,10,3,0,-1.0,0,-1.0,9440,6892026
199,regular,2,302,1201,0,1,0,0,0,0,0,1,0,-1.0,unknown,-1.0,11,1,3,2025-03-04 11:30:17,unknown,2895,2025-03-04 10:42:02,1,10,3,0,-1.0,0,-1.0,2340,6892026
200,unknown,2,692,2401,0,0,0,0,0,1,0,1,1,4.0,unknown,-1.0,11,1,3,2025-03-04 11:39:10,unknown,1658,2025-03-04 11:11:32,1,11,3,1,675.33,0,-1.0,5490,6892026
201,regular,2,374,9601,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,1,3,2025-03-04 11:50:14,zdorov.com,3524,2025-03-04 10:51:30,1,10,3,0,-1.0,0,-1.0,8533,6892026
202,regular,2,302,1201,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,1,3,2025-03-04 11:54:13,unknown,5952479,2024-12-25 14:26:14,2,14,12,0,-1.0,0,-1.0,2100,6892026
203,new,2,371,9601,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,11,1,3,2025-03-04 11:59:11,unknown,54851,2025-03-03 20:45:00,0,20,3,0,-1.0,0,-1.0,9970,6892026
204,new,2,301,4501,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,12,1,3,2025-03-04 12:15:13,unknown,548,2025-03-04 12:06:05,1,12,3,0,-1.0,0,-1.0,3680,6892026
205,new,2,311,5251,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,12,1,3,2025-03-04 12:21:19,unknown,1869,2025-03-04 11:50:10,1,11,3,0,-1.0,0,-1.0,5560,6892026
206,new,0,0,0,0,1,0,0,0,1,0,2,0,-1.0,unknown,-1.0,12,1,3,2025-03-04 12:37:11,npotpz.ru,1786,2025-03-04 12:07:25,1,12,3,0,-1.0,0,-1.0,4325,6892026
207,new,2,332,2151,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,12,1,3,2025-03-04 12:46:11,unknown,4268,2025-03-04 11:35:03,1,11,3,0,-1.0,0,-1.0,4630,6892026
208,new,2,501,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,13,1,3,2025-03-04 13:08:13,unknown,1331,2025-03-04 12:46:02,1,12,3,0,-1.0,1,12.0,2900,6892026
209,new,2,2,14850,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,13,1,3,2025-03-04 13:08:15,npotpz.ru,2025,2025-03-04 12:34:30,1,12,3,0,-1.0,0,-1.0,11140,6892026
210,new,2,301,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,13,1,3,2025-03-04 13:23:10,unknown,2345,2025-03-04 12:44:05,1,12,3,0,-1.0,0,-1.0,2700,6892026
211,new,2,301,2401,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,13,1,3,2025-03-04 13:28:16,unknown,932,2025-03-04 13:12:44,1,13,3,0,-1.0,1,12.0,2700,6892026
212,regular,5,408,9091,0,1,0,1,0,0,0,2,0,-1.0,unknown,-1.0,14,1,3,2025-03-04 14:06:14,unknown,764,2025-03-04 13:53:30,1,13,3,0,-1.0,0,-1.0,9490,6892026
213,new,2,351,5701,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,1,3,2025-03-04 14:17:09,npotpz.ru,1303,2025-03-04 13:55:26,1,13,3,0,-1.0,0,-1.0,6050,6892026
214,new,2,311,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,14,1,3,2025-03-04 14:21:14,unknown,728,2025-03-04 14:09:06,1,14,3,0,-1.0,0,-1.0,2710,6892026
215,regular,2,462,9601,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,1,3,2025-03-04 14:24:13,unknown,13974,2025-03-04 10:31:19,1,10,3,0,-1.0,0,-1.0,10060,6892026
216,unknown,2,481,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,14,1,3,2025-03-04 14:32:09,unknown,659,2025-03-04 14:21:10,1,14,3,0,-1.0,0,-1.0,2880,6892026
217,unknown,2,341,5701,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,1,3,2025-03-04 14:33:07,unknown,841,2025-03-04 14:19:06,1,14,3,0,-1.0,0,-1.0,6040,6892026
218,regular,2,291,6001,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,14,1,3,2025-03-04 14:56:08,unknown,678,2025-03-04 14:44:50,1,14,3,0,-1.0,0,-1.0,4790,6892026
219,unknown,2,2,2975,0,0,0,0,0,1,0,1,1,21.0,unknown,-1.0,15,1,3,2025-03-04 15:02:18,unknown,1365,2025-03-04 14:39:33,1,14,3,1,599.02,0,-1.0,2975,6892026
220,new,2,2,6001,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,17,1,3,2025-03-04 17:06:04,unknown,1208,2025-03-04 16:45:56,1,16,3,0,-1.0,1,39.0,6200,6892026
221,regular,7,8,22650,0,0,0,1,1,1,0,3,0,-1.0,unknown,-1.0,17,1,3,2025-03-04 17:19:05,unknown,99590,2025-03-03 13:39:15,0,13,3,0,-1.0,0,-1.0,17890,6892026
222,new,2,501,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,5,2,3,2025-03-05 05:49:05,unknown,77929,2025-03-04 08:10:16,1,8,3,0,-1.0,0,-1.0,2900,6892026
223,loyal,3,10,1301,1,0,0,0,0,0,1,2,0,-1.0,unknown,-1.0,6,2,3,2025-03-05 06:10:09,unknown,2930,2025-03-05 05:21:19,2,5,3,0,-1.0,0,-1.0,3630,6892026
224,regular,0,0,0,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,6,2,3,2025-03-05 06:15:10,npotpz.ru,38424,2025-03-04 19:34:46,1,19,3,0,-1.0,0,-1.0,4730,6892026
225,loyal,3,4,16750,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,6,2,3,2025-03-05 06:47:07,unknown,708,2025-03-05 06:35:19,2,6,3,0,-1.0,0,-1.0,19338,6892026
226,regular,2,2,8400,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,6,2,3,2025-03-05 06:51:09,unknown,51583,2025-03-04 16:31:26,1,16,3,0,-1.0,0,-1.0,8400,6892026
227,unknown,2,2,6001,0,0,0,1,0,0,0,1,1,30.0,unknown,-1.0,6,2,3,2025-03-05 06:58:09,unknown,224916,2025-03-02 16:29:33,6,16,3,1,730.32,0,-1.0,6350,6892026
228,new,4,309,9001,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,6,2,3,2025-03-05 06:59:06,unknown,778208,2025-02-24 06:48:58,0,6,2,0,-1.0,0,-1.0,9530,6892026
229,regular,0,0,0,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,2,3,2025-03-05 07:04:15,npotpz.ru,41374,2025-03-04 19:34:41,1,19,3,0,-1.0,0,-1.0,6285,6892026
230,unknown,2,2,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,7,2,3,2025-03-05 07:10:12,unknown,253027,2025-03-02 08:53:05,6,8,3,0,-1.0,0,-1.0,2730,6892026
231,new,2,601,5701,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,7,2,3,2025-03-05 07:47:14,npotpz.ru,1548,2025-03-05 07:21:26,2,7,3,0,-1.0,0,-1.0,6300,6892026
232,new,2,2,1651,0,0,0,0,1,0,0,1,0,-1.0,unknown,-1.0,8,2,3,2025-03-05 08:11:19,unknown,777,2025-03-05 07:58:22,2,7,3,0,-1.0,0,-1.0,1538,6892026
233,unknown,3,4,12450,0,1,0,1,1,0,0,3,0,-1.0,unknown,-1.0,8,2,3,2025-03-05 08:19:13,unknown,668,2025-03-05 08:08:05,2,8,3,0,-1.0,0,-1.0,12040,6892026
234,unknown,2,341,2401,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,8,2,3,2025-03-05 08:33:13,unknown,1150,2025-03-05 08:14:03,2,8,3,0,-1.0,0,-1.0,2740,6892026
235,new,3,446,3601,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,8,2,3,2025-03-05 08:36:13,unknown,1841,2025-03-05 08:05:32,2,8,3,0,-1.0,0,-1.0,4045,6892026
236,regular,3,302,7651,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,8,2,3,2025-03-05 08:40:16,unknown,3139,2025-03-05 07:47:57,2,7,3,0,-1.0,0,-1.0,7950,6892026
237,regular,3,3,7651,0,0,0,1,0,1,0,2,0,-1.0,unknown,-1.0,8,2,3,2025-03-05 08:58:13,unknown,142346,2025-03-03 17:25:47,0,17,3,0,-1.0,0,-1.0,6068,6892026
238,new,3,4,17100,0,0,0,1,1,0,0,2,0,-1.0,unknown,-1.0,9,2,3,2025-03-05 09:03:19,npotpz.ru,2923,2025-03-05 08:14:36,2,8,3,0,-1.0,0,-1.0,23100,6892026
239,new,2,516,6001,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,2,3,2025-03-05 09:03:20,unknown,2854,2025-03-05 08:15:46,2,8,3,0,-1.0,0,-1.0,6515,6892026
240,new,2,326,5701,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,9,2,3,2025-03-05 09:07:17,unknown,4184,2025-03-05 07:57:33,2,7,3,0,-1.0,0,-1.0,6025,6892026
241,new,2,311,3301,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,9,2,3,2025-03-05 09:19:17,unknown,5161,2025-03-05 07:53:16,2,7,3,0,-1.0,0,-1.0,3610,6892026
242,unknown,2,2,6000,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,2,3,2025-03-05 10:04:17,unknown,417940,2025-02-28 13:58:37,4,13,2,0,-1.0,0,-1.0,4800,6892026
243,new,1,1,15900,0,0,0,0,0,1,0,1,0,-1.0,unknown,-1.0,10,2,3,2025-03-05 10:06:18,unknown,2298,2025-03-05 09:28:00,2,9,3,0,-1.0,0,-1.0,15900,6892026
244,new,2,2,9601,0,0,0,1,0,0,0,1,0,-1.0,unknown,-1.0,10,2,3,2025-03-05 10:49:13,unknown,1349,2025-03-05 10:26:44,2,10,3,0,-1.0,0,-1.0,9945,6892026
